,index,videoId,title,channelId,channel,description,publication_date,duration,view_count,like_count,comment_count,tags
264,"Game of Thrones, saison 8 : qui finira sur le trône de fer ? - Courrier international",qiSkCXRDyGs,"Game of Thrones, saison 8 : qui finira sur le trône de fer ?",UC7xph2qAEotmyUPJbFVI95w,Courrier international,"Après plus d'un an et demi d'interruption, la huitième et dernière saison de Game of Thrones débute ce dimanche 14 avril. Et le nom de celui ou celle qui siègera sur le trône de fer est le secret le mieux gardé du monde des séries... Dans cette vidéo, retrouvez cinq théories décortiquées, mais aussi les pronostics de la rédaction de Courrier international. 

Pour aller plus loin, notre dossier ""Adieu Game of Thrones"" dans le dernier numéro de Courrier international, est disponible chez votre marchand de journaux, ou en ligne ici : 
https://bit.ly/2Z56aCM",2019-04-12T12:24:16Z,PT3M38S,9308,56,14,"['Game of Thrones season 8', 'Game of Thrones', 'Game of Thrones saison 8', 'Game of Thrones final', 'game of thrones final season', 'Trône de fer', 'Iron throne', 'Pronostics Game of Thrones', 'Game of Thrones fan theories', 'game of thrones théorie saison 8', '5 théories sure game of thrones', 'game of thrones théorie', 'Bran Stark', 'Cersei Lannister', 'Tyrion Lannister', 'Jon Snow', 'Arya Stark', 'Roi de la Nuit', 'Marcheurs blancs', 'night king game of thrones']"
265,"Cartes sur table | Sahel, l'engrenage - Courrier international",kKSik3_rn0A,"Cartes sur table | Sahel, l'engrenage",UC7xph2qAEotmyUPJbFVI95w,Courrier international,"Le 23 mars 2019, au moins 160 peuls dont plusieurs dizaines d’enfants ont été massacrés dans le village d'Ogossagou, au centre du Mali. Une attaque qui aurait été perpétrée par une milice dogon. Quelques jours plus tard au Burkina Faso voisin, 62 personnes ont été tuées lors d'attaques djihadistes suivies d'affrontements intercommunautaires, du 31 mars au 2 avril 2019 à Arbinda dans le nord du pays. 

Ces violences récentes sont des exemples frappants de l'expansion du terrorisme au Sahel et de ses conséquences dramatiques. Ce sont plus particulièrement le Mali, le Niger et le Burkina Faso qui sont touchés par le phénomène, comme l'explique notre vidéo en cartes animées. Le point en deux minutes sur la situation. 

Pour aller plus loin, notre dossier ""Sahel, la descente aux enfers"" est disponible chez votre marchand de journaux, ou en ligne ici : www.courrierinternational.com/magazine/2019/1483-magazine",2019-04-04T13:23:43Z,PT2M31S,2938,27,3,"['Sahel', 'Terrorisme', 'Terrorisme au Sahel', 'Mali', 'Terrorisme au Mali', 'Burkina Faso', 'Terrorisme au Burkina Faso', 'Niger', 'Terrorisme au Niger', 'Afrique', 'Barkhane', 'Serval', 'MINUSMA', 'G5 Sahel', 'Ogossagou', 'Ogossagou Mali', 'Ogossagou massacre', 'Peuls', 'Massacre de peuls', 'Dogons', 'Milices', 'Arbinda', ""Massacre d'Arbinda"", 'Forces françaises', 'Soldats français au Mali', 'Soldats français au Sahel', 'ONU', 'Intervention française au mali', 'Djihadistes']"
266,"La bande-annonce de ""Monrovia, Indiana"", le nouveau documentaire de Frederick Wiseman [EXCLUSIVITÉ] - Courrier international",bmDF9XhtYYc,"La bande-annonce de ""Monrovia, Indiana"", le nouveau documentaire de Frederick Wiseman [EXCLUSIVITÉ]",UC7xph2qAEotmyUPJbFVI95w,Courrier international,"Le documentariste américain Frederick Wiseman, 89 ans, a cette fois posé ses caméras à Monrovia, dans l’Indiana. Une petite bourgade de 1443 habitants qui, comme tant d’autres du Midwest, a voté pour Donald Trump lors de la présidentielle de 2016. 

“Une ville majoritairement blanche, profondément marquée par la religion et inquiète de ce que le futur lui réserve dans un contexte économique de changement technologique et culturel”, résume le quotidien de Washington. 

Monrovia, Indiana, sortira le 24 avril en France, en partenariat avec Courrier international.",2019-03-28T08:34:59Z,PT1M41S,7451,28,1,"['frederick wiseman documentaries', 'Frederick Wiseman', 'Etats-Unis', 'monrovia indiana trailer', 'monrovia indiana movie trailer', 'Monrovia Indiana', 'Documentaire', 'Société', 'Donald Trump']"
267,La course des villes les plus peuplées à travers les siècles - Courrier international,ChL8F5gAjJQ,La course des villes les plus peuplées à travers les siècles,UC7xph2qAEotmyUPJbFVI95w,Courrier international,"Une vidéo du Financial Times, traduite et doublée par Courrier international : montez le son pour entendre le doublage en français ! 

New York, Pékin, Tokyo, Bombay... Quelles sont les villes les plus peuplées au monde ? Ont-elles toujours tenu la tête du classement, ou étaient-elles talonnées par d'autres ? 

Dans cette vidéo, le Financial Times retrace l'évolution de la démographie des plus grandes villes de la planète, de l'an 1500 à nos jours. Une course effrénée commentée à la manière d'un événement sportif, qui montre l'impact de la révolution industrielle ou encore de l'arrivée des marchés émergents sur la démographie mondiale.",2019-03-25T16:21:18Z,PT3M12S,4689,67,1,"['Villes', 'Démographie', 'Villes les plus peuplées', 'Mégalopoles', 'Paris', 'Londres', 'Tokyo', 'Beijing', 'Instanbul', 'Pékin', 'Population', ""Nombre d'habitants"", 'New York', 'Chicago', 'Etats-Unis', 'Asie', 'Europe', 'Villes européennes', 'Villes asiatiques', 'Villes américaines']"
268,Australie. Requins à l'agonie près de la Grande Barrière de corail - Courrier international,MgUBuu-rnrE,Australie. Requins à l'agonie près de la Grande Barrière de corail,UC7xph2qAEotmyUPJbFVI95w,Courrier international,"Images de l'association australienne Humane Society International (HSI). https://hsi.org.au/newsroom/video-shocking-new-images-of-dead-sharks-the-qld-government-doesnt-want-you-to-see 

Auprès de la Grande Barrière de corail, les autorités du Queensland, à la pointe nord-est de l’Australie, ont mis sur pied dès 1962 un “shark control program”, consistant essentiellement en l’installation de longs filets munis de gros hameçons parfois appâtés. L’objectif est d’empêcher les requins tigres et les requins bouledogues d’approcher des plages. Objectif rempli à en croire les responsables de ce programme qui annonce fièrement que depuis 1962 une seul attaque mortelle a été déplorée contre 36 entre 1916 et 1962.

Mais ce programme a un revers que dénoncent des associations de protection de la vie marine : ces dispositifs sont si efficaces que près de 9 000 requins ont été pris au piège depuis la mise en place du programme, si bien que la population de grands requins est aujourd’hui menacée autour de la Grande Barrière classée au patrimoine mondial de l’Unesco.",2019-03-22T10:28:51Z,PT3M19S,8189,7,1,"['requins', 'sharks', 'environnement', 'queensland', 'australie', 'shark control program', 'grande barrière de corail', 'requins tigre', 'requins bouledogue']"
269,Reportage au Brésil dans une réserve indigène menacée par la politique de Bolsonaro - Courrier international,zt4DlzqHCkM,Reportage au Brésil dans une réserve indigène menacée par la politique de Bolsonaro,UC7xph2qAEotmyUPJbFVI95w,Courrier international,"Un reportage du journal brésilien Folha de São Paulo, traduit et sous-titré par Courrier international. 

En plaçant sous la tutelle du ministère de l’Agriculture le démarcation des terres attribuées au indigènes, le président brésilien Jair Bolsonaro a soulevé la polémique et ravivé des peurs anciennes. Pour les indiens d’Amazonie et leurs défenseurs, cette mesure revient donc à livrer sur un plateau les terres des autochtones, une proie désormais facile pour l’agrobusiness.

C’est le cas notamment dans la réserve de Raposa Serra do Sol, dans l’État du Roraima tout au nord du pays. Le gouvernement brésilien, qui assure avoir l’intention de reverser une partie des bénéfices aux autochtones, veut exploiter les ressources de cette zone. Deuxième plus grande réserve d’uranium au monde, Raposa Sierra do Sol contient aussi des gisements de minerais en tous genres. Dans ce reportage traduit et sous-titré par Courrier international, le journal brésilien Fohla de São Paulo a écouté les peurs des indiens macuxi, qui sont 17 000 à vivre dans cette réserve.",2019-03-19T15:25:58Z,PT4M50S,1884,28,1,"['Brésil', 'Jair Bolsonaro', 'Indigènes', 'Amazonie', 'Politique', 'Démarcation', 'Agriculture', 'Agrobusiness', ""Indiens d'Amazonie"", 'Indiens Macuxi']"
270,Ben Rhodes : “Trump nous fait courir le risque d’une guerre en Iran ou au Venezuela” - Courrier international,HXzOcaAQzTU,Ben Rhodes : “Trump nous fait courir le risque d’une guerre en Iran ou au Venezuela”,UC7xph2qAEotmyUPJbFVI95w,Courrier international,"Proche conseiller de Barack Obama pendant ses deux mandats, de 2009 à 2017, Benjamin Rhodes a joué un rôle-clé dans la politique étrangère mise en place par l’ex-président des États-Unis. Il est l’auteur de l’ouvrage “Obama confidentiel - 10 ans dans l’ombre du président"", publié en France début février aux éditions Saint-Simon.

Pour Courrier international, Ben Rhodes revient sur la politique étrangère américaine de l’administration Obama, mais décrypte aussi celle, diamétralement opposée, de son prédécesseur. Comment l’arrivée de Donald Trump au pouvoir a-t-elle changé la donne ? Quelles différences entre les deux approches ? À quoi ressemblerait le monde si Trump était réélu pour un second mandat en 2020 ? Éléments de réponses en vidéo.",2019-02-21T14:40:13Z,PT4M53S,1768,29,2,"['Donald Trump', 'Barack Obama', 'Diplomatie', 'Politique étrangère', 'Iran', 'iran vs usa', 'Iran États-Unis', 'Nucléaire iranien', 'Iran nuclear deal', 'Accord sur le nucléaire iranien', 'Cuba', 'Cuba Etats-Unis', 'Venezuela', 'Crise au Venezuela', 'Nicolas Maduro', 'Juan Guaido', '2020 presidential elections', '2020']"
271,Le Nigeria à la conquête du monde - Courrier international,-Z5M6VF9N1k,Le Nigeria à la conquête du monde,UC7xph2qAEotmyUPJbFVI95w,Courrier international,"Initialement prévues le samedi 16 février, les élections nigérianes ont  étaient finalement été reportées au 23 février, quelques heures avant le début du scrutin. Les deux principaux candidats : le chef d’État sortant Muhammadu Buhari, 76 ans, et l’ex-vice-président Atiku Abubakar, 72 ans... Alors qu’au Nigeria, pays le plus peuplé d’Afrique, 60% de la population a moins de 25 ans. 

Un pays jeune, dont la culture foisonnante est en train de conquérir le monde : aussi bien en musique, avec des artistes comme Falz ou Davido, qu’en littérature, avec l’auteure à succès Chimamanda NGozi Adichie, ou encore le cinéma, la mode, les arts plastiques... Partout dans le monde, on s’arrache de plus en plus la culture nigériane. La preuve en vidéo. 

Pour plus d'informations, retrouvez notre dossier ""Planète Nigeria"" dans ce numéro de Courrier international : https://bit.ly/2E9CMTy",2019-02-14T17:21:25Z,PT3M29S,2605,53,0,"['Nigeria', 'This is Nigeria', 'Muhammadu Buhari', 'Afrique', 'Culture', 'Littérature', 'Musique', 'Chimamanda NGozi Adichie', 'Davido', 'Falz', 'Artistes africains', 'Artistes nigérians', 'Lagos', 'Élections au Nigeria', 'Nigeria elections']"
272,"Iran. 40 ans après la révolution, le régime peut il tenir ? - Courrier international",wc9Jb_XgAq8,"Iran. 40 ans après la révolution, le régime peut il tenir ?",UC7xph2qAEotmyUPJbFVI95w,Courrier international,"Il y a 40 ans, en 1979, la population iranienne se soulevait contre le pouvoir du Shah, provoquant l'arrivée au pouvoir des religieux, les ""mollahs"". Aujourd'hui, après un conflit de 8 ans avec l'Irak, un soulèvement populaire en 2009 et des décennies de sanctions économiques, aggravées récemment par l'inflexion de la politique américaine envers l'Iran, le régime peut-il tenir ? Les explications d'Hamdam Mostafavi, rédactrice en chef de Courrier international. 

Notre numéro ""Iran, 40 ans d'islamisme. Et après ?"" est disponible dès aujourd'hui chez votre marchand de journaux, ou en ligne ici : 
https://bit.ly/2GeUUxt",2019-02-07T16:58:58Z,PT2M40S,2658,50,2,"['Iran', 'Hassan Rohani', 'Khamenei', 'Khomeiny', 'Révolution iranienne', '1979', ""Shah d'Iran"", 'Ayatollah Khomeiny', 'Régime iranien', 'Iran États-Unis', 'Nucléaire iranien', 'Donald Trump', '40 ans de la révolution iranienne']"
273,Cartes sur table | Les pays populistes en 2019 - Courrier international,lDu30aq2l9M,Cartes sur table | Les pays populistes en 2019,UC7xph2qAEotmyUPJbFVI95w,Courrier international,"Quels pays sont dirigés par des leaders populistes en 2019 ? Une étude du Tony Blair Institute for Global Change tente de répondre à cette question, listant 20 États populistes. Mais au fond, que signifie ""populiste"" ? Tous les ""populismes"" sont-ils semblables ? 
La réponse en vidéo.",2019-02-01T17:08:23Z,PT1M45S,3440,71,3,"['Populisme', 'Populistes', 'Europe', 'Union européenne', 'Elections européennes', 'Européennes 2019', 'Donald Trump', 'Jair Bolsonaro', 'Russie', 'Inde', 'Narendra Modi', 'Leaders populistes', 'Orban', 'Hongrie']"
274,"Tensions France-Italie, Européennes, ""peuplecratie"" : 3 questions à Marc Lazar - Courrier international",vDeODGqxMOQ,"Tensions France-Italie, Européennes, ""peuplecratie"" : 3 questions à Marc Lazar",UC7xph2qAEotmyUPJbFVI95w,Courrier international,"L’historien et politologue Marc Lazar, directeur du Centre d’histoire de Sciences Po, a coécrit avec l’italien Ilvo Diamanti un ouvrage intitulé Peuplecratie, les métamorphoses de nos démocraties. Dans ce livre, qui doit paraître en France au mois de mars aux éditions Gallimard, les auteurs questionnent l’influence des populismes sur nos sociétés. Nos démocraties, écrivent-ils, sont en train de basculer vers la “peuplecratie” : l’idée que le pouvoir du peuple est sans limites. Ainsi, même les partis traditionnels se retrouvent forcés d’adopter le style populiste pour accéder au pouvoir. 

Dans ce contexte, les élections européennes du mois de mai risquent bien d’être marquées par une forte poussée de ces partis et mouvements populistes, estime Marc Lazar. Pas étonnant dès lors que les tensions entre la France et l’Italie se soient accentuées ces dernières semaines.",2019-01-25T17:10:37Z,PT3M12S,1165,22,0,"['Marc Lazar', 'Interview', 'Européennes', 'Élections européennes', 'Européennes 2019', 'Élections européennes 2019', 'Europe', 'Union européenne', 'Démocratie', 'Peuplecratie', 'Matteo Salvini', 'Luigi Di Maio', 'Gouvernement italien', 'Emmanuel Macron', 'France', 'Italie', 'Tensions France-Italie', 'Populisme']"
275,"Brexit, cannabis, génétique : 10 prévisions pour 2019 - Courrier international",ZlYKyCpaQzI,"Brexit, cannabis, génétique : 10 prévisions pour 2019",UC7xph2qAEotmyUPJbFVI95w,Courrier international,"Que nous réservent les mois qui viennent ? Comme chaque année, le magazine britannique The Economist s'est livré à l'exercice périlleux des prévisions, dans un numéro publié en France par Courrier international. 

Du Brexit à la crise au Moyen-Orient, en passant par le business du cannabis, les voitures autonomes, la génétique ou encore l'arrivée de centrales nucléaires flottantes, voici dix prédictions pour 2019, présentées par Virginie Lepetit, chef d'édition à Courrier international. 

Notre hors-série ""Le Monde en 2019"" est en vente dans vos marchands de journaux, et disponible en ligne ici : https://bit.ly/2RA3m0x",2019-01-17T15:40:00Z,PT3M26S,5308,43,3,"['2019', 'Le monde en 2019', 'The Economist', 'Brexit', 'Theresa May', 'Union européenne', 'Cannabis', 'Légalisation', 'Streaming', 'Génétique', 'Voitures autonomes', 'Sciences', 'Technologie', 'Economie', 'Silicon Valley', 'Démocratie', 'Élections indiennes']"
276,"Exclusivité. La bande-annonce de ""Santiago, Italia"", le nouveau film de Nanni Moretti - Courrier international",KRryVdyXSGc,"Exclusivité. La bande-annonce de ""Santiago, Italia"", le nouveau film de Nanni Moretti",UC7xph2qAEotmyUPJbFVI95w,Courrier international,"Trois ans après ""Mia Madre"", le réalisateur italien Nanni Moretti revient au cinéma avec un documentaire intitulé ""Santiago, Italia"". Projeté en décembre en clôture du Festival de Turin, ce long-métrage sera à découvrir en France à partir du 27 février. [Un film dont Courrier international est partenaire].

Entremêlant témoignages et images d'archives, il revient sur un aspect méconnu des débuts de la dictature chilienne d'Augusto Pinochet : en 1973, après le coup d'État de la junte militaire, l'Italie a aidé à sauver la vie d'opposants, d'abord en les accueillant dans l'enceinte de son ambassade, ensuite en leur permettant de se réfugier sur son sol.",2019-01-10T09:32:04Z,PT1M18S,4395,31,0,"['Nanni Moretti', 'Santiago Italia', 'Documentaire', 'Italie', 'Chili', 'Cinéma', 'Sortie cinéma']"
277,Le temps passe-t-il trop vite ? - Courrier international,kM019e9vh7M,Le temps passe-t-il trop vite ?,UC7xph2qAEotmyUPJbFVI95w,Courrier international,"À l'occasion de la sortie de notre numéro spécial sur le temps, en kiosque du 20 décembre au 9 janvier, Courrier international vous propose de prendre quelques minutes sur le vôtre pour visionner notre vidéo sur ce mystérieux concept, crucial dans notre quotidien. 
Les explications de Carole Lembezat, journaliste responsable de la  rubrique Sciences et techno de Courrier international.",2018-12-20T16:55:53Z,PT3M37S,5290,86,7,None
278,Un monde sans viande est-il possible ? - Courrier international,-YDUkzukSnI,Un monde sans viande est-il possible ?,UC7xph2qAEotmyUPJbFVI95w,Courrier international,"Partout dans le monde, la consommation de viande est au cœur de vifs débats. En France, ils se sont cristallisés sous la forme d'une ""nouvelle guerre de religion"" entre végans et bouchers, analyse Die Süddeustche Zeitung depuis l'Allemagne. Au Royaume-Uni, les risques que font peser la viande sur la santé amènent les scientifiques à envisager de la taxer, comme on le fait déjà avec l'alcool ou la cigarette. Et puis, bien sûr, les enjeux environnementaux sont vertigineux : le secteur agricole émet des quantités astronomiques de gaz à effets de serre. 

Santé, environnement, libertés individuelles... À l'occasion de la sortie de notre dossier spécial sur la viande, Sasha Mitchell, journaliste à Courrier international, explique les nombreux enjeux liés à la consommation de viande.",2018-12-13T17:12:18Z,PT3M54S,2569,61,1,"['Viande', 'Vegan', 'Véganisme', 'Végétarien', 'Arrêter de manger de la viande', 'Consommation de viande', 'Environnement', 'Santé', 'Réchauffement climatique', 'Climat']"
279,"L'œil de Courrier. Sons de La Mecque, enfance volée en Turquie, danse statique à Londres - Courrier international",we6XlGOFXl4,"L'œil de Courrier. Sons de La Mecque, enfance volée en Turquie, danse statique à Londres",UC7xph2qAEotmyUPJbFVI95w,Courrier international,"Notre tour du monde des vidéos inspirantes ou surprenantes vues sur le web cette semaine. 

En Turquie, le réalisateur Ayce Kartal dénonce les violences sexuelles contre les enfants à travers le récit d'une petite fille. Un court-métrage aussi sombre que poétique, récompensé dans de nombreux festivals. 
À la Mecque, ville saoudienne qui selon la tradition islamique a vu naître le prophète Mahomet, Dania Bdeir a filmé les croyants qui affluent pour faire le ""Hadj"". Elle donne à voir - et à entendre - la beauté mystique de la liturgie. 
Enfin au Royaume-Uni, les danseurs emmenés par le chorégraphe Saul Nash figent le temps dans leurs mouvements, au pied des tours londoniennes. 

Pour voir les vidéos en entier:
“VILAINE FILLE” - Ayce Kartal :
https://vimeo.com/303699808 

“Sound of reverence” | Director’s cut— Dania Bdeir: 
https://vimeo.com/303388199 

“Static motion” — Fx Goby: 
https://www.youtube.com/watch?v=F1SWH1deoJI",2018-12-06T16:31:15Z,PT4M34S,1065,19,1,"[""L'œil de Courrier"", 'Turquie', 'Animation', 'Court-métrage', 'Violences sexuelles contre les enfants', 'Violences sexuelles', 'La Mecque', 'Arabie saoudite', 'Hadj', 'Danse', 'Chorégraphie']"
280,"L'œil de Courrier. Trésors de Madagascar, traditions à Taïwan et danse en langue des signes - Courrier international",iZ5HaYXBMKs,"L'œil de Courrier. Trésors de Madagascar, traditions à Taïwan et danse en langue des signes",UC7xph2qAEotmyUPJbFVI95w,Courrier international,"Comme chaque semaine, notre tour du monde des vidéos inspirantes ou surprenantes vues sur le web. 
Au Portugal, deux jeunes interprètes en langue des signes se sont donné la mission de transmettre aux sourds l'émotion de la musique : ils traduisent avec leurs gestes les paroles de chansons populaire, dans des clips chorégraphiés. 
À Taïwan, un petit garçon de sept ans peine à surmonter la disparition de son grand-père. Un court-métrage poétique sur le deuil et la réincarnation, réalisée par des étudiants de l'école des Gobelins. 
Enfin à Madagascar, le vidéaste Morten Rustad propose un aperçu de l'immense diversité de la faune et de la flore de la ""Grande Île"", au large des côtes africaines.

Pour voir ces vidéos en entier : 
“All I want for Christmas is you LGP” / “No Lie LGP”  — MusicSign :
https://www.youtube.com/watch?v=x_p851GU1bU 
https://www.youtube.com/watch?v=nMU9Rw4UNcE

“阿公 A Gong (Grandpa)” — Zozo JHEN, Tena GALOVIC, Marine VARGUY, Yen-Chen LIU, Ellis Ka-yin CHAN (École des Gobelins) :
https://vimeo.com/276170835

“MADAGASCAR 4K” — Morten Rustad
https://vimeo.com/261434613",2018-11-30T11:10:53Z,PT3M46S,526,6,0,"[""L'œil de Courrier"", 'Portugal', 'Taïwan', 'Madagascar', 'Langue des signes', 'Surdité', 'Sourds et malentendants', 'Musique']"
281,Que reste-t-il de l'Irak aujourd'hui ? Rencontre avec le journaliste Feurat Alani - Courrier international,GM8H2tzl9NE,Que reste-t-il de l'Irak aujourd'hui ? Rencontre avec le journaliste Feurat Alani,UC7xph2qAEotmyUPJbFVI95w,Courrier international,"Grand reporter, ex-correspondant à Bagdad, Feurat Alani a publié en octobre 2018 le roman graphique ""Parfum d'Irak"" (Editions Nova / Éditions Arte), illustré par Léonard Cohen. Dans ce livre, il raconte son pays d'origine tel qu'il l'a découvert avec son regard d'enfant, puis plus tard de journaliste. 

Après plusieurs décennies de conflits, que reste-t-il aujourd'hui de l'Irak ? Feurat Alani nous livre son point de vue sur le pays, nourri de son expérience personnelle et de son travail journalistique.",2018-11-29T13:30:17Z,PT3M57S,3119,85,6,"['Irak', 'Bagdad', 'Guerre du Golfe', 'Iran', 'Iran-Irak', 'Etats-Unis', ""guerre d'irak 2003"", ""guerre d'irak 1991"", 'Feurat Alani', ""Parfum d'Irak"", 'Feurat Alani Irak', 'Donald Trump', 'Moyen-Orient', 'Etat islamique', 'Daech', 'Géopolitique']"
282,"L'œil de Courrier. Danse de rue à Berlin, rythmes de Budapest et magicien du clic - Courrier international",6sFII-5EePM,"L'œil de Courrier. Danse de rue à Berlin, rythmes de Budapest et magicien du clic",UC7xph2qAEotmyUPJbFVI95w,Courrier international,"Notre tour du monde des vidéos inspirantes ou surprenantes vues sur le web cette semaine : 
En Russie, le vidéaste Tomin se pose en magicien du clic et brouille nos repères en s'amusant à déformer le réel à la souris d'ordinateur. 
En Allemagne, l'artiste Agnès Gatelet a organisé avec des amateurs des performances dans l'espace public. L'objectif : interroger les murs humains, aussi bien physiques que mentaux, à travers la danse et la création. 
En Hongrie, enfin, Alex Soloviev a promené sa caméra dans la capitale magyare, dont il a voulu capturer les rythmes du quotidien. 

Pour voir ces vidéos en entier : 
""Skteches"" — Tomin
https://vimeo.com/300421677

""I will go dancing in Berlin vo"" — Agnès Gatelet
https://vimeo.com/296968412``

""Budapest moves"" — Alex Soloviev 
https://vimeo.com/301389232",2018-11-23T09:59:46Z,PT3M24S,527,10,0,"[""L'œil de Courrier"", 'Berlin', 'Allemagne', 'Art', 'Danse', 'Hongrie', 'Budapest', 'Voyage', 'Russie']"
283,"L'œil de Courrier. Espoirs du Moyen-Orient, rythmes du Pérou, portrait d'une ballerine noire - Courrier international",lIEtmIrQHWw,"L'œil de Courrier. Espoirs du Moyen-Orient, rythmes du Pérou, portrait d'une ballerine noire",UC7xph2qAEotmyUPJbFVI95w,Courrier international,"Notre tour du monde des vidéos inspirantes ou surprenantes vues sur le web cette semaine. 
Au Royaume-Uni, la jeune ballerine noire Precious Adams garde la tête haute face aux discriminations. Portrait de l'étoile montante de l'English National Ballet. 
Au Pérou, Nathaniel Connella a filmé les multiples facettes du pays et de sa polutation : entre les sommets des Andes, la Vallée sacrée des Incas, la forêt amazonnienne et l'immense aire urbaine de Lima, voyage à travers les paysages péruviens. 
Quelque part au Moyen-Orient, dans une zone de guerre sinistre, une femme fait renaître l'espoir en faisant pousser des citrons. Un film d'animation de Catherine Prowse et Hannah Quinn. 

Pour voir les vidéos en entier : 
“Portrait of a dancer : Precious Adams” — Leonn Ward :
https://www.youtube.com/watch?v=PwcuEGb12SE 

“Rythms of Peru” — Nathaniel Connella :
https://www.youtube.com/watch?v=5kXD0oRSlTY

“Laymun”— Catherine Prowse et Hannah Quinn :
https://vimeo.com/channels/staffpicks/222105012",2018-11-15T17:25:02Z,PT4M29S,719,4,0,"[""L'œil de Courrier"", 'Danse classique', 'Ballet', 'English National Ballet', 'Precious Adams', 'Danse', 'Chorégraphie', 'Pérou', 'Voyage', 'Lima', 'Moyen-Orient', 'Guerre', 'Espoir', 'Catherine Prowse', 'Animation', 'Motion']"
284,"L'œil de Courrier. Étoiles de Mongolie, surfeurs du Liberia, rêverie lettone - Courrier international",lL73-YNxywg,"L'œil de Courrier. Étoiles de Mongolie, surfeurs du Liberia, rêverie lettone",UC7xph2qAEotmyUPJbFVI95w,Courrier international,"Au Liberia, pays d’Afrique de l’Ouest ravagé par la guerre civile et durement touché par le virus Ebola, deux Français sont allés filmer la première communauté de surfeurs du pays. Un renouveau positif pour la jeunesse, quand on sait que quelques années auparavant, les enfants-soldats étaient légion dans ce pays.

Plongez ensuite dans les steppes mongoles et leurs ciels étoilés, pour découvrir le mode de vie de la population rurale et nomade de Mongolie, immense territoire coincé entre la Russie et la Chine.

Enfin, le réalisateur letton Vladimir Luschiov a imaginé le quotidien solitaire de pêcheurs sur glace perdus dans l’immensité gelée de la banquise. Après quelques rasades d’alcool fort, leur esprit se met à divaguer vers d’étranges hallucinations.

Petit tour du monde des vidéos inspirantes ou surprenantes vues sur le web cette semaine. Pour les voir en entier :

“MÚKÙNÉ” — Arthur Bourbon & Damien Castera
https://vimeo.com/295751086 

“MONGOLIA” — TT
https://vimeo.com/295964786 

“Zuduši sniegā / Lost in Snow”— Vladimir Leschiov
https://vimeo.com/295331537",2018-11-09T11:45:50Z,PT3M39S,302,6,0,"[""L'œil de Courrier"", 'Liberia', 'Afrique', ""Afrique de l'Ouest"", 'Surf', 'Surfeurs', 'Arthur Bourbon', 'Damien Castera', 'Arthur Bourbon et Damien Castera', 'Documentaire', 'Mongolie', 'Steppes', 'Voyage', 'Lettonie', 'banquise', 'Animation', 'Motion', 'Pêcheurs sur glace']"
285,"L'œil de Courrier. Terres menacées du Bangladesh, sons du Mexique et ""concert aquatique"" - Courrier international",VgshqyrJfJg,"L'œil de Courrier. Terres menacées du Bangladesh, sons du Mexique et ""concert aquatique""",UC7xph2qAEotmyUPJbFVI95w,Courrier international,"Au Bangladesh, pays situé dans le delta du Gange, 17% du territoire risque d'être submergé par les eaux d'ici à 2050, à cause du réchauffement climatique. Frappé par la beauté des lieux, un vidéaste a rassemblé ses plus belles images de ces lieux en péril. 
Au Mexique, un habitant de de Gualadajara a voulu rendre hommage à  sa ville dans une sorte d'inventaire à la Prévert : klaxons, grésillement de la viande sur le grill ou musique de rue, il a rassemblé les sons caractéristiques de cet endroit qui lui est cher. 
Enfin, cinq musiciens danois ont expérimenté un étrange concept, celui du ""concert aquatique"". Après pas moins de dix années de préparation pour trouver le meilleur son possible, ils ont joué sous l'eau de leurs instruments inventés, pour obtenir ces mélodies aux accents cauchemardesques.  
Tour du monde des vidéos inspirantes ou surprenantes vues sur le web cette semaine. 

Pour voir les vidéos en entier : 

""EYES WIDE OPEN"" — Vitùc :
https://vimeo.com/165769638

""AquaSonic"" — Christoffer Brekne, Between Music :
https://www.youtube.com/watch?v=-uYdEsNao-A 

""City Sounds"" — Erick Flores Garnelo
https://vimeo.com/297062699",2018-11-02T14:39:15Z,PT3M30S,271,0,0,"['Bangladesh', 'réchauffement climatique', 'Chars', 'Climate', 'Climate change', 'Global warming', 'Art', 'Music', 'Musique', 'Aquatique', 'Danemark', 'Mexique', 'Vidéo', 'Hyperlapse', 'Photographie', ""L'oeil de Courrier""]"
286,Brexit. Mayssion impossible ? - Courrier international,nLGB_7YLz2g,Brexit. Mayssion impossible ?,UC7xph2qAEotmyUPJbFVI95w,Courrier international,,2018-10-29T15:00:09Z,PT58S,497,7,0,"['brexit', 'Theresa may', 'DUP', 'référendum', ""people's vote"", 'labour', 'boris johnson']"
